"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2000","WEEK #33","2000-08-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #33","2000-08-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2000","WEEK #33","2000-08-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #33","2000-08-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2000","WEEK #33","2000-08-20","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2000","WEEK #34","2000-08-27","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","83",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2000","WEEK #35","2000-09-03","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2000","WEEK #36","2000-09-10","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2000","WEEK #37","2000-09-17","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2000","WEEK #38","2000-09-24","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2000","WEEK #39","2000-10-01","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #40","2000-10-08","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #41","2000-10-15","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #42","2000-10-22","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","81",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #43","2000-10-29","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #44","2000-11-05","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","73",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #45","2000-11-12","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #46","2000-11-19","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2000","WEEK #47","2000-11-26","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","8",""
"SURVEY","1999","WEEK #13","1999-04-04","STATE","MARYLAND","24","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
